"model","exp_id","compute_tier","theta_id","facet_lab","n","gamma","gamma_lab","net_size","mu_star","sigma_star","mu_hat","sigma_hat","a_dstat","e_orbit","decode_time"
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",100,0.1,"gamma=0.1",496,1.5,0.5,1.5,0.5,0.0056204299732675,0,0.0499999999992724
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",100,0.1,"gamma=0.1",496,1.5,0.5,1.6,0.5,0.00354222511589231,0.1,0.0499999999992724
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",100,0.1,"gamma=0.1",496,1.5,0.5,1.6,0.5,0.00883604695643403,0.1,0.0400000000008731
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",100,0.1,"gamma=0.1",496,1.5,0.5,1.4,0.5,0.00380462354529254,0.0999999999999999,0.0499999999992724
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",100,0.1,"gamma=0.1",496,1.5,0.5,1.4,0.5,0.00651167492834459,0.0999999999999999,0.0600000000013097
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",100,0.1,"gamma=0.1",496,1.5,0.5,1.5,0.5,0.0114756452521677,0,0.0499999999992724
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",100,0.1,"gamma=0.1",496,1.5,0.5,1.4,0.5,0.00234233371061265,0.0999999999999999,0.0499999999992724
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",100,0.1,"gamma=0.1",496,1.5,0.5,1.6,0.6,0.00735036596772631,0.14142135623731,0.0499999999992724
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",100,0.1,"gamma=0.1",496,1.5,0.5,1.5,0.5,0.00435285916368766,0,0.0499999999992724
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",100,0.1,"gamma=0.1",496,1.5,0.5,1.5,0.5,0.00317646574035524,0,0.0400000000008731
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",100,0.1,"gamma=0.1",496,1.5,0.5,1.5,0.5,0.00357014299404601,0,0.0299999999988358
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",100,0.1,"gamma=0.1",496,1.5,0.5,1.5,0.5,0.0056500781595491,0,0.0499999999992724
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",100,0.1,"gamma=0.1",496,1.5,0.5,1.5,0.5,0.0142414099233343,0,0.0400000000008731
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",100,0.1,"gamma=0.1",496,1.5,0.5,1.4,0.6,0.00913092486659661,0.141421356237309,0.0299999999988358
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",100,0.1,"gamma=0.1",496,1.5,0.5,1.5,0.5,0.00578626343396382,0,0.0499999999992724
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",100,0.1,"gamma=0.1",496,1.5,0.5,1.4,0.5,0.00829447724495347,0.0999999999999999,0.0300000000024738
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",100,0.1,"gamma=0.1",496,1.5,0.5,1.5,0.5,0.00450084963156538,0,0.0499999999992724
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",100,0.1,"gamma=0.1",496,1.5,0.5,1.5,0.5,0.00332758838949587,0,0.0500000000029104
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",100,0.1,"gamma=0.1",496,1.5,0.5,1.5,0.6,0.00553493391458093,0.1,0.0499999999992724
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",100,0.1,"gamma=0.1",496,1.5,0.5,1.6,0.5,0.00744680657418995,0.1,0.0400000000008731
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",100,0.1,"gamma=0.1",496,1.5,0.5,1.5,0.5,0.00695364214519112,0,0.0299999999988358
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",100,0.1,"gamma=0.1",496,1.5,0.5,1.5,0.5,0.00408272094203366,0,0.0299999999988358
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",100,0.1,"gamma=0.1",496,1.5,0.5,1.6,0.5,0.00650801931363576,0.1,0.0499999999992724
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",100,0.1,"gamma=0.1",496,1.5,0.5,1.5,0.5,0.00623253372695476,0,0.0400000000008731
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",100,0.1,"gamma=0.1",496,1.5,0.5,1.5,0.5,0.00339078809611304,0,0.0400000000008731
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",100,0.1,"gamma=0.1",496,1.5,0.5,1.6,0.5,0.0104483197795312,0.1,0.0400000000008731
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",100,0.1,"gamma=0.1",496,1.5,0.5,1.5,0.5,0.00352129231863307,0,0.0499999999992724
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",100,0.1,"gamma=0.1",496,1.5,0.5,1.5,0.5,0.00379771578513755,0,0.0499999999992724
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",100,0.1,"gamma=0.1",496,1.5,0.5,1.6,0.5,0.00429647068813421,0.1,0.0299999999988358
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",100,0.1,"gamma=0.1",496,1.5,0.5,1.5,0.5,0.00312503026991051,0,0.0499999999992724
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",100,0.1,"gamma=0.1",496,1.5,0.5,1.4,0.5,0.00708437839430598,0.0999999999999999,0.0499999999992724
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",100,0.1,"gamma=0.1",496,1.5,0.5,1.5,0.5,0.00337703541615686,0,0.0299999999988358
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",100,0.1,"gamma=0.1",496,1.5,0.5,1.5,0.5,0.00428013215522038,0,0.0400000000008731
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",100,0.1,"gamma=0.1",496,1.5,0.5,1.5,0.5,0.00413344985623088,0,0.0400000000008731
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",100,0.1,"gamma=0.1",496,1.5,0.5,1.5,0.5,0.00544958581859289,0,0.0300000000024738
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",100,0.1,"gamma=0.1",496,1.5,0.5,1.5,0.5,0.00178548889313457,0,0.0299999999988358
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",100,0.1,"gamma=0.1",496,1.5,0.5,1.6,0.5,0.010641262290482,0.1,0.0400000000008731
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",100,0.1,"gamma=0.1",496,1.5,0.5,1.6,0.5,0.00836267897181708,0.1,0.0599999999976717
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",100,0.1,"gamma=0.1",496,1.5,0.5,1.5,0.5,0.00440756005738785,0,0.069999999999709
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",100,0.1,"gamma=0.1",496,1.5,0.5,1.5,0.5,0.00622772977460706,0,0.0400000000008731
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",100,0.1,"gamma=0.1",496,1.5,0.5,1.5,0.5,0.00454466302180112,0,0.0400000000008731
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",100,0.1,"gamma=0.1",496,1.5,0.5,1.5,0.5,0.00248508141226356,0,0.0300000000024738
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",100,0.1,"gamma=0.1",496,1.5,0.5,1.6,0.5,0.00438705348527046,0.1,0.0499999999992724
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",100,0.1,"gamma=0.1",496,1.5,0.5,1.5,0.6,0.00955813659565175,0.1,0.0599999999976717
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",100,0.1,"gamma=0.1",496,1.5,0.5,1.4,0.6,0.0158698993095107,0.141421356237309,0.0600000000013097
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",100,0.1,"gamma=0.1",496,1.5,0.5,1.5,0.5,0.00430022227091398,0,0.0499999999992724
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",100,0.1,"gamma=0.1",496,1.5,0.5,1.5,0.5,0.00507750384986461,0,0.0499999999992724
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",100,0.1,"gamma=0.1",496,1.5,0.5,1.5,0.6,0.00828908589927757,0.1,0.0499999999992724
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",100,0.1,"gamma=0.1",496,1.5,0.5,1.5,0.5,0.00268966159450224,0,0.0599999999976717
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",100,0.1,"gamma=0.1",496,1.5,0.5,1.5,0.5,0.0028853732165629,0,0.0400000000008731
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",100,0.1,"gamma=0.1",496,1.5,0.5,1.5,0.5,0.00549657321712216,0,0.069999999999709
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",100,0.1,"gamma=0.1",496,1.5,0.5,1.5,0.5,0.00229982655797145,0,0.0400000000008731
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",100,0.1,"gamma=0.1",496,1.5,0.5,1.6,0.6,0.00505806748227355,0.14142135623731,0.069999999999709
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",100,0.1,"gamma=0.1",496,1.5,0.5,1.5,0.5,0.00469299778947863,0,0.0300000000024738
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",100,0.1,"gamma=0.1",496,1.5,0.5,1.5,0.5,0.0031711854892702,0,0.0400000000008731
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",100,0.1,"gamma=0.1",496,1.5,0.5,1.5,0.6,0.00855832047035443,0.1,0.069999999999709
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",100,0.1,"gamma=0.1",496,1.5,0.5,1.5,0.5,0.00334978728805069,0,0.0600000000013097
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",100,0.1,"gamma=0.1",496,1.5,0.5,1.5,0.6,0.00653258428199099,0.1,0.0499999999992724
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",100,0.1,"gamma=0.1",496,1.5,0.5,1.5,0.5,0.00223767038889788,0,0.0600000000013097
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",100,0.1,"gamma=0.1",496,1.5,0.5,1.5,0.5,0.00261483360711245,0,0.0499999999992724
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",100,0.1,"gamma=0.1",496,1.5,0.5,1.6,0.5,0.0108293693853596,0.1,0.0600000000013097
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",100,0.1,"gamma=0.1",496,1.5,0.5,1.5,0.5,0.00186782200496782,0,0.0599999999976717
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",100,0.1,"gamma=0.1",496,1.5,0.5,1.5,0.5,0.00940550736726298,0,0.0600000000013097
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",100,0.1,"gamma=0.1",496,1.5,0.5,1.5,0.6,0.00908704820183914,0.1,0.069999999999709
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",100,0.1,"gamma=0.1",496,1.5,0.5,1.6,0.5,0.0056059434619552,0.1,0.0500000000029104
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",100,0.1,"gamma=0.1",496,1.5,0.5,1.6,0.5,0.00737905336040268,0.1,0.069999999999709
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",100,0.1,"gamma=0.1",496,1.5,0.5,1.5,0.6,0.00857637872970674,0.1,0.0600000000013097
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",100,0.1,"gamma=0.1",496,1.5,0.5,1.4,0.5,0.00386398423370837,0.0999999999999999,0.0499999999992724
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",100,0.1,"gamma=0.1",496,1.5,0.5,1.5,0.5,0.00555634192818411,0,0.0500000000029104
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",100,0.1,"gamma=0.1",496,1.5,0.5,1.5,0.6,0.00804990831390606,0.1,0.0499999999992724
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",100,0.1,"gamma=0.1",496,1.5,0.5,1.5,0.5,0.00301131335575544,0,0.0600000000013097
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",100,0.1,"gamma=0.1",496,1.5,0.5,1.4,0.5,0.00502163820678447,0.0999999999999999,0.069999999999709
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",100,0.1,"gamma=0.1",496,1.5,0.5,1.5,0.5,0.00921390443447434,0,0.0600000000013097
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",100,0.1,"gamma=0.1",496,1.5,0.5,1.5,0.5,0.00453508690594862,0,0.0499999999992724
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",100,0.1,"gamma=0.1",496,1.5,0.5,1.5,0.5,0.00770167460073234,0,0.0400000000008731
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",100,0.1,"gamma=0.1",496,1.5,0.5,1.4,0.5,0.00490571384093219,0.0999999999999999,0.0499999999992724
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",100,0.1,"gamma=0.1",496,1.5,0.5,1.5,0.5,0.00325720815209463,0,0.0400000000008731
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",100,0.1,"gamma=0.1",496,1.5,0.5,1.4,0.5,0.0122645023315646,0.0999999999999999,0.0499999999992724
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",100,0.1,"gamma=0.1",496,1.5,0.5,1.5,0.6,0.00657424858756661,0.1,0.0400000000008731
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",100,0.1,"gamma=0.1",496,1.5,0.5,1.6,0.5,0.00610086642815755,0.1,0.0400000000008731
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",100,0.1,"gamma=0.1",496,1.5,0.5,1.5,0.5,0.00164500396988965,0,0.069999999999709
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",100,0.1,"gamma=0.1",496,1.5,0.5,1.5,0.5,0.00280720331538964,0,0.0400000000008731
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",100,0.1,"gamma=0.1",496,1.5,0.5,1.5,0.5,0.00393934937185758,0,0.0499999999992724
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",100,0.1,"gamma=0.1",496,1.5,0.5,1.4,0.5,0.00949248752189213,0.0999999999999999,0.0400000000008731
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",100,0.1,"gamma=0.1",496,1.5,0.5,1.6,0.5,0.00648793587603458,0.1,0.069999999999709
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",100,0.1,"gamma=0.1",496,1.5,0.5,1.6,0.5,0.00933004346159794,0.1,0.0400000000008731
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",100,0.1,"gamma=0.1",496,1.5,0.5,1.6,0.5,0.00915588739470086,0.1,0.0499999999992724
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",100,0.1,"gamma=0.1",496,1.5,0.5,1.5,0.5,0.00574311203164413,0,0.0499999999992724
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",100,0.1,"gamma=0.1",496,1.5,0.5,1.5,0.5,0.0088144383111054,0,0.0400000000008731
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",100,0.1,"gamma=0.1",496,1.5,0.5,1.5,0.5,0.00948760507818336,0,0.0499999999992724
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",100,0.1,"gamma=0.1",496,1.5,0.5,1.5,0.6,0.00710926292955005,0.1,0.0600000000013097
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",100,0.1,"gamma=0.1",496,1.5,0.5,1.5,0.5,0.00274888848326615,0,0.0499999999992724
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",300,0.1,"gamma=0.1",496,1.5,0.5,1.5,0.5,0.00275915064415255,0,0.0499999999992724
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",300,0.1,"gamma=0.1",496,1.5,0.5,1.5,0.5,0.00312314375727796,0,0.0499999999992724
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",300,0.1,"gamma=0.1",496,1.5,0.5,1.5,0.5,0.00140964902891871,0,0.0599999999976717
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",300,0.1,"gamma=0.1",496,1.5,0.5,1.5,0.5,0.00273678216324336,0,0.0300000000024738
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",300,0.1,"gamma=0.1",496,1.5,0.5,1.5,0.5,0.00352054804032986,0,0.0299999999988358
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",300,0.1,"gamma=0.1",496,1.5,0.5,1.5,0.5,0.00174212408205465,0,0.0299999999988358
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",300,0.1,"gamma=0.1",496,1.5,0.5,1.6,0.5,0.00539760205241191,0.1,0.0299999999988358
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",300,0.1,"gamma=0.1",496,1.5,0.5,1.5,0.5,0.00270886091391365,0,0.0299999999988358
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",300,0.1,"gamma=0.1",496,1.5,0.5,1.5,0.5,0.00153103676800714,0,0.0400000000008731
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",300,0.1,"gamma=0.1",496,1.5,0.5,1.5,0.5,0.00268021543107122,0,0.0200000000004366
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",300,0.1,"gamma=0.1",496,1.5,0.5,1.5,0.5,0.00156384288790767,0,0.0299999999988358
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",300,0.1,"gamma=0.1",496,1.5,0.5,1.5,0.5,0.00179683036899658,0,0.0499999999992724
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",300,0.1,"gamma=0.1",496,1.5,0.5,1.5,0.5,0.00130376772069718,0,0.0499999999992724
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",300,0.1,"gamma=0.1",496,1.5,0.5,1.5,0.5,0.00417007520952672,0,0.0400000000008731
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",300,0.1,"gamma=0.1",496,1.5,0.5,1.5,0.6,0.00372440469292223,0.1,0.0499999999992724
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",300,0.1,"gamma=0.1",496,1.5,0.5,1.5,0.5,0.0021064430061889,0,0.0500000000029104
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",300,0.1,"gamma=0.1",496,1.5,0.5,1.5,0.5,0.00168211155809339,0,0.0499999999992724
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",300,0.1,"gamma=0.1",496,1.5,0.5,1.5,0.5,0.00251220208443126,0,0.0400000000008731
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",300,0.1,"gamma=0.1",496,1.5,0.5,1.5,0.5,0.00258447475293244,0,0.0300000000024738
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",300,0.1,"gamma=0.1",496,1.5,0.5,1.5,0.5,0.00310898293872708,0,0.0499999999992724
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",300,0.1,"gamma=0.1",496,1.5,0.5,1.5,0.5,0.00352590914838802,0,0.0299999999988358
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",300,0.1,"gamma=0.1",496,1.5,0.5,1.5,0.5,0.00147461405787008,0,0.0400000000008731
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",300,0.1,"gamma=0.1",496,1.5,0.5,1.5,0.5,0.00155239491203008,0,0.0400000000008731
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",300,0.1,"gamma=0.1",496,1.5,0.5,1.5,0.5,0.00331003519180439,0,0.0300000000024738
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",300,0.1,"gamma=0.1",496,1.5,0.5,1.5,0.5,0.000807003551823615,0,0.0499999999992724
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",300,0.1,"gamma=0.1",496,1.5,0.5,1.5,0.5,0.00206398728093116,0,0.0499999999992724
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",300,0.1,"gamma=0.1",496,1.5,0.5,1.5,0.5,0.00444892481626447,0,0.0400000000008731
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",300,0.1,"gamma=0.1",496,1.5,0.5,1.5,0.5,0.00183238312566891,0,0.0499999999992724
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",300,0.1,"gamma=0.1",496,1.5,0.5,1.5,0.5,0.00498255723891727,0,0.0599999999976717
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",300,0.1,"gamma=0.1",496,1.5,0.5,1.5,0.5,0.00115394464443674,0,0.0600000000013097
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",300,0.1,"gamma=0.1",496,1.5,0.5,1.5,0.5,0.00235627203272748,0,0.0400000000008731
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",300,0.1,"gamma=0.1",496,1.5,0.5,1.6,0.5,0.00216007503489268,0.1,0.0499999999992724
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",300,0.1,"gamma=0.1",496,1.5,0.5,1.5,0.5,0.0024327186831955,0,0.0400000000008731
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",300,0.1,"gamma=0.1",496,1.5,0.5,1.5,0.5,0.00220898258531665,0,0.170000000001892
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",300,0.1,"gamma=0.1",496,1.5,0.5,1.5,0.5,0.00158424590433404,0,0.200000000000728
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",300,0.1,"gamma=0.1",496,1.5,0.5,1.5,0.5,0.0017234207289154,0,0.18999999999869
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",300,0.1,"gamma=0.1",496,1.5,0.5,1.5,0.5,0.00228920811609823,0,0.200000000000728
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",300,0.1,"gamma=0.1",496,1.5,0.5,1.5,0.5,0.00245331177372488,0,0.110000000000582
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",300,0.1,"gamma=0.1",496,1.5,0.5,1.5,0.5,0.00107397841548829,0,0.220000000001164
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",300,0.1,"gamma=0.1",496,1.5,0.5,1.5,0.5,0.00128660144630588,0,0.139999999999418
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",300,0.1,"gamma=0.1",496,1.5,0.5,1.5,0.5,0.000934389371729516,0,0.0600000000013097
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",300,0.1,"gamma=0.1",496,1.5,0.5,1.5,0.5,0.00168790685756626,0,0.0599999999976717
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",300,0.1,"gamma=0.1",496,1.5,0.5,1.5,0.5,0.00159678689152598,0,0.069999999999709
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",300,0.1,"gamma=0.1",496,1.5,0.5,1.5,0.6,0.00689072841631011,0.1,0.0499999999992724
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",300,0.1,"gamma=0.1",496,1.5,0.5,1.5,0.5,0.00086979587289826,0,0.0600000000013097
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",300,0.1,"gamma=0.1",496,1.5,0.5,1.5,0.5,0.0010578924990825,0,0.0599999999976717
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",300,0.1,"gamma=0.1",496,1.5,0.5,1.6,0.5,0.0027606668732687,0.1,0.0800000000017462
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",300,0.1,"gamma=0.1",496,1.5,0.5,1.5,0.5,0.00293569208221856,0,0.0400000000008731
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",300,0.1,"gamma=0.1",496,1.5,0.5,1.5,0.5,0.00216492289915138,0,0.0499999999992724
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",300,0.1,"gamma=0.1",496,1.5,0.5,1.5,0.5,0.00122639890674325,0,0.0599999999976717
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",300,0.1,"gamma=0.1",496,1.5,0.5,1.5,0.5,0.00166675566379726,0,0.0900000000001455
