"model","exp_id","theta_id","facet_lab","mu_star","sigma_star","n","eps","gamma","net_size","tau","tie_rule","p_success","p_se","time_eval_med","time_eval_mean"
"folded_normal","L-FN3",12,"id=12 (mu*=0.75, sigma*=2)",0.75,2,400,0.1,0.05,1891,1e-04,"uniform",0.213333333333333,0.0334486892839587,0.130000000001019,0.136133333333322
"folded_normal","L-FN3",12,"id=12 (mu*=0.75, sigma*=2)",0.75,2,400,0.1,0.05,1891,5e-04,"uniform",0.186666666666667,0.0318142758545303,0.130000000001019,0.136133333333322
"folded_normal","L-FN3",12,"id=12 (mu*=0.75, sigma*=2)",0.75,2,400,0.1,0.05,1891,0.001,"uniform",0.16,0.0299332590941915,0.130000000001019,0.136133333333322
"folded_normal","L-FN3",12,"id=12 (mu*=0.75, sigma*=2)",0.75,2,400,0.1,0.05,1891,0.002,"uniform",0.14,0.0283313724811677,0.130000000001019,0.136133333333322
"folded_normal","L-FN3",12,"id=12 (mu*=0.75, sigma*=2)",0.75,2,400,0.1,0.05,1891,0.005,"uniform",0.0733333333333333,0.0212846667119088,0.130000000001019,0.136133333333322
"folded_normal","L-FN3",12,"id=12 (mu*=0.75, sigma*=2)",0.75,2,400,0.1,0.05,1891,0.01,"uniform",0.0866666666666667,0.022971802360801,0.130000000001019,0.136133333333322
"folded_normal","L-FN3",12,"id=12 (mu*=0.75, sigma*=2)",0.75,2,400,0.1,0.05,1891,0.02,"uniform",0.0333333333333333,0.0146565621758588,0.130000000001019,0.136133333333322
"folded_normal","L-FN3",12,"id=12 (mu*=0.75, sigma*=2)",0.75,2,400,0.1,0.05,1891,0.05,"uniform",0.0266666666666667,0.01315435429951,0.130000000001019,0.136133333333322
"folded_normal","L-FN3",12,"id=12 (mu*=0.75, sigma*=2)",0.75,2,800,0.1,0.05,1891,0,"uniform",0,0,0.239999999999782,0.238533333333313
"folded_normal","L-FN3",12,"id=12 (mu*=0.75, sigma*=2)",0.75,2,800,0.1,0.05,1891,1e-04,"uniform",0.22,0.0338230690505755,0.239999999999782,0.238533333333313
"folded_normal","L-FN3",12,"id=12 (mu*=0.75, sigma*=2)",0.75,2,800,0.1,0.05,1891,5e-04,"uniform",0.186666666666667,0.0318142758545303,0.239999999999782,0.238533333333313
"folded_normal","L-FN3",12,"id=12 (mu*=0.75, sigma*=2)",0.75,2,800,0.1,0.05,1891,0.001,"uniform",0.126666666666667,0.027156610272298,0.239999999999782,0.238533333333313
"folded_normal","L-FN3",12,"id=12 (mu*=0.75, sigma*=2)",0.75,2,800,0.1,0.05,1891,0.002,"uniform",0.153333333333333,0.0294190666317183,0.239999999999782,0.238533333333313
"folded_normal","L-FN3",12,"id=12 (mu*=0.75, sigma*=2)",0.75,2,800,0.1,0.05,1891,0.005,"uniform",0.0866666666666667,0.022971802360801,0.239999999999782,0.238533333333313
"folded_normal","L-FN3",12,"id=12 (mu*=0.75, sigma*=2)",0.75,2,800,0.1,0.05,1891,0.01,"uniform",0.0666666666666667,0.0203670030886926,0.239999999999782,0.238533333333313
"folded_normal","L-FN3",12,"id=12 (mu*=0.75, sigma*=2)",0.75,2,800,0.1,0.05,1891,0.02,"uniform",0.04,0.016,0.239999999999782,0.238533333333313
"folded_normal","L-FN3",12,"id=12 (mu*=0.75, sigma*=2)",0.75,2,800,0.1,0.05,1891,0.05,"uniform",0.0266666666666667,0.01315435429951,0.239999999999782,0.238533333333313
"folded_normal","L-FN3",13,"id=13 (mu*=1.5, sigma*=2)",1.5,2,100,0.1,0.05,1891,0,"uniform",0.00666666666666667,0.0066444072834338,0.0500000000010914,0.0544666666666671
"folded_normal","L-FN3",13,"id=13 (mu*=1.5, sigma*=2)",1.5,2,100,0.1,0.05,1891,1e-04,"uniform",0.0733333333333333,0.0212846667119088,0.0500000000010914,0.0544666666666671
"folded_normal","L-FN3",13,"id=13 (mu*=1.5, sigma*=2)",1.5,2,100,0.1,0.05,1891,5e-04,"uniform",0.186666666666667,0.0318142758545303,0.0500000000010914,0.0544666666666671
"folded_normal","L-FN3",13,"id=13 (mu*=1.5, sigma*=2)",1.5,2,100,0.1,0.05,1891,0.001,"uniform",0.146666666666667,0.0288854698831501,0.0500000000010914,0.0544666666666671
"folded_normal","L-FN3",13,"id=13 (mu*=1.5, sigma*=2)",1.5,2,100,0.1,0.05,1891,0.002,"uniform",0.0533333333333333,0.0183464599471558,0.0500000000010914,0.0544666666666671
"folded_normal","L-FN3",13,"id=13 (mu*=1.5, sigma*=2)",1.5,2,100,0.1,0.05,1891,0.005,"uniform",0.12,0.0265329983228432,0.0500000000010914,0.0544666666666671
"folded_normal","L-FN3",13,"id=13 (mu*=1.5, sigma*=2)",1.5,2,100,0.1,0.05,1891,0.01,"uniform",0.126666666666667,0.027156610272298,0.0500000000010914,0.0544666666666671
"folded_normal","L-FN3",13,"id=13 (mu*=1.5, sigma*=2)",1.5,2,100,0.1,0.05,1891,0.02,"uniform",0.08,0.0221509969677815,0.0500000000010914,0.0544666666666671
"folded_normal","L-FN3",13,"id=13 (mu*=1.5, sigma*=2)",1.5,2,100,0.1,0.05,1891,0.05,"uniform",0.06,0.0193907194296653,0.0500000000010914,0.0544666666666671
"folded_normal","L-FN3",13,"id=13 (mu*=1.5, sigma*=2)",1.5,2,200,0.1,0.05,1891,0,"uniform",0,0,0.0799999999999272,0.077466666666672
"folded_normal","L-FN3",13,"id=13 (mu*=1.5, sigma*=2)",1.5,2,200,0.1,0.05,1891,1e-04,"uniform",0.113333333333333,0.0258829273059661,0.0799999999999272,0.077466666666672
"folded_normal","L-FN3",13,"id=13 (mu*=1.5, sigma*=2)",1.5,2,200,0.1,0.05,1891,5e-04,"uniform",0.206666666666667,0.0330611106443361,0.0799999999999272,0.077466666666672
"folded_normal","L-FN3",13,"id=13 (mu*=1.5, sigma*=2)",1.5,2,200,0.1,0.05,1891,0.001,"uniform",0.2,0.032659863237109,0.0799999999999272,0.077466666666672
"folded_normal","L-FN3",13,"id=13 (mu*=1.5, sigma*=2)",1.5,2,200,0.1,0.05,1891,0.002,"uniform",0.2,0.032659863237109,0.0799999999999272,0.077466666666672
"folded_normal","L-FN3",13,"id=13 (mu*=1.5, sigma*=2)",1.5,2,200,0.1,0.05,1891,0.005,"uniform",0.0866666666666667,0.022971802360801,0.0799999999999272,0.077466666666672
"folded_normal","L-FN3",13,"id=13 (mu*=1.5, sigma*=2)",1.5,2,200,0.1,0.05,1891,0.01,"uniform",0.1,0.0244948974278318,0.0799999999999272,0.077466666666672
"folded_normal","L-FN3",13,"id=13 (mu*=1.5, sigma*=2)",1.5,2,200,0.1,0.05,1891,0.02,"uniform",0.0533333333333333,0.0183464599471558,0.0799999999999272,0.077466666666672
"folded_normal","L-FN3",13,"id=13 (mu*=1.5, sigma*=2)",1.5,2,200,0.1,0.05,1891,0.05,"uniform",0.02,0.0114309521329882,0.0799999999999272,0.077466666666672
"folded_normal","L-FN3",13,"id=13 (mu*=1.5, sigma*=2)",1.5,2,400,0.1,0.05,1891,0,"uniform",0,0,0.140000000001237,0.145000000000012
"folded_normal","L-FN3",13,"id=13 (mu*=1.5, sigma*=2)",1.5,2,400,0.1,0.05,1891,1e-04,"uniform",0.166666666666667,0.0304290309725092,0.140000000001237,0.145000000000012
"folded_normal","L-FN3",13,"id=13 (mu*=1.5, sigma*=2)",1.5,2,400,0.1,0.05,1891,5e-04,"uniform",0.313333333333333,0.0378730823985898,0.140000000001237,0.145000000000012
"folded_normal","L-FN3",13,"id=13 (mu*=1.5, sigma*=2)",1.5,2,400,0.1,0.05,1891,0.001,"uniform",0.313333333333333,0.0378730823985898,0.140000000001237,0.145000000000012
"folded_normal","L-FN3",13,"id=13 (mu*=1.5, sigma*=2)",1.5,2,400,0.1,0.05,1891,0.002,"uniform",0.26,0.0358143360495021,0.140000000001237,0.145000000000012
"folded_normal","L-FN3",13,"id=13 (mu*=1.5, sigma*=2)",1.5,2,400,0.1,0.05,1891,0.005,"uniform",0.173333333333333,0.0309072687123799,0.140000000001237,0.145000000000012
"folded_normal","L-FN3",13,"id=13 (mu*=1.5, sigma*=2)",1.5,2,400,0.1,0.05,1891,0.01,"uniform",0.106666666666667,0.0252043500066806,0.140000000001237,0.145000000000012
"folded_normal","L-FN3",13,"id=13 (mu*=1.5, sigma*=2)",1.5,2,400,0.1,0.05,1891,0.02,"uniform",0.0266666666666667,0.01315435429951,0.140000000001237,0.145000000000012
"folded_normal","L-FN3",13,"id=13 (mu*=1.5, sigma*=2)",1.5,2,400,0.1,0.05,1891,0.05,"uniform",0.0533333333333333,0.0183464599471558,0.140000000001237,0.145000000000012
"folded_normal","L-FN3",13,"id=13 (mu*=1.5, sigma*=2)",1.5,2,800,0.1,0.05,1891,0,"uniform",0.00666666666666667,0.0066444072834338,0.25,0.253333333333321
"folded_normal","L-FN3",13,"id=13 (mu*=1.5, sigma*=2)",1.5,2,800,0.1,0.05,1891,1e-04,"uniform",0.4,0.04,0.25,0.253333333333321
"folded_normal","L-FN3",13,"id=13 (mu*=1.5, sigma*=2)",1.5,2,800,0.1,0.05,1891,5e-04,"uniform",0.366666666666667,0.0393465137991684,0.25,0.253333333333321
"folded_normal","L-FN3",13,"id=13 (mu*=1.5, sigma*=2)",1.5,2,800,0.1,0.05,1891,0.001,"uniform",0.36,0.0391918358845309,0.25,0.253333333333321
"folded_normal","L-FN3",13,"id=13 (mu*=1.5, sigma*=2)",1.5,2,800,0.1,0.05,1891,0.002,"uniform",0.28,0.0366606055596467,0.25,0.253333333333321
"folded_normal","L-FN3",13,"id=13 (mu*=1.5, sigma*=2)",1.5,2,800,0.1,0.05,1891,0.005,"uniform",0.153333333333333,0.0294190666317183,0.25,0.253333333333321
"folded_normal","L-FN3",13,"id=13 (mu*=1.5, sigma*=2)",1.5,2,800,0.1,0.05,1891,0.01,"uniform",0.1,0.0244948974278318,0.25,0.253333333333321
"folded_normal","L-FN3",13,"id=13 (mu*=1.5, sigma*=2)",1.5,2,800,0.1,0.05,1891,0.02,"uniform",0.0466666666666667,0.0172218637955534,0.25,0.253333333333321
"folded_normal","L-FN3",13,"id=13 (mu*=1.5, sigma*=2)",1.5,2,800,0.1,0.05,1891,0.05,"uniform",0.0466666666666667,0.0172218637955534,0.25,0.253333333333321
"folded_normal","L-FN3",14,"id=14 (mu*=2.25, sigma*=2)",2.25,2,100,0.1,0.05,1891,0,"uniform",0,0,0.0599999999994907,0.0599333333333198
"folded_normal","L-FN3",14,"id=14 (mu*=2.25, sigma*=2)",2.25,2,100,0.1,0.05,1891,1e-04,"uniform",0.0466666666666667,0.0172218637955534,0.0599999999994907,0.0599333333333198
"folded_normal","L-FN3",14,"id=14 (mu*=2.25, sigma*=2)",2.25,2,100,0.1,0.05,1891,5e-04,"uniform",0.1,0.0244948974278318,0.0599999999994907,0.0599333333333198
"folded_normal","L-FN3",14,"id=14 (mu*=2.25, sigma*=2)",2.25,2,100,0.1,0.05,1891,0.001,"uniform",0.126666666666667,0.027156610272298,0.0599999999994907,0.0599333333333198
"folded_normal","L-FN3",14,"id=14 (mu*=2.25, sigma*=2)",2.25,2,100,0.1,0.05,1891,0.002,"uniform",0.14,0.0283313724811677,0.0599999999994907,0.0599333333333198
"folded_normal","L-FN3",14,"id=14 (mu*=2.25, sigma*=2)",2.25,2,100,0.1,0.05,1891,0.005,"uniform",0.106666666666667,0.0252043500066806,0.0599999999994907,0.0599333333333198
"folded_normal","L-FN3",14,"id=14 (mu*=2.25, sigma*=2)",2.25,2,100,0.1,0.05,1891,0.01,"uniform",0.12,0.0265329983228432,0.0599999999994907,0.0599333333333198
"folded_normal","L-FN3",14,"id=14 (mu*=2.25, sigma*=2)",2.25,2,100,0.1,0.05,1891,0.02,"uniform",0.0666666666666667,0.0203670030886926,0.0599999999994907,0.0599333333333198
"folded_normal","L-FN3",14,"id=14 (mu*=2.25, sigma*=2)",2.25,2,100,0.1,0.05,1891,0.05,"uniform",0.0266666666666667,0.01315435429951,0.0599999999994907,0.0599333333333198
"folded_normal","L-FN3",14,"id=14 (mu*=2.25, sigma*=2)",2.25,2,200,0.1,0.05,1891,0,"uniform",0,0,0.0799999999999272,0.0859999999999976
"folded_normal","L-FN3",14,"id=14 (mu*=2.25, sigma*=2)",2.25,2,200,0.1,0.05,1891,1e-04,"uniform",0.106666666666667,0.0252043500066806,0.0799999999999272,0.0859999999999976
"folded_normal","L-FN3",14,"id=14 (mu*=2.25, sigma*=2)",2.25,2,200,0.1,0.05,1891,5e-04,"uniform",0.24,0.0348711915483254,0.0799999999999272,0.0859999999999976
"folded_normal","L-FN3",14,"id=14 (mu*=2.25, sigma*=2)",2.25,2,200,0.1,0.05,1891,0.001,"uniform",0.253333333333333,0.0355110832985568,0.0799999999999272,0.0859999999999976
"folded_normal","L-FN3",14,"id=14 (mu*=2.25, sigma*=2)",2.25,2,200,0.1,0.05,1891,0.002,"uniform",0.213333333333333,0.0334486892839587,0.0799999999999272,0.0859999999999976
"folded_normal","L-FN3",14,"id=14 (mu*=2.25, sigma*=2)",2.25,2,200,0.1,0.05,1891,0.005,"uniform",0.18,0.0313687742827162,0.0799999999999272,0.0859999999999976
"folded_normal","L-FN3",14,"id=14 (mu*=2.25, sigma*=2)",2.25,2,200,0.1,0.05,1891,0.01,"uniform",0.12,0.0265329983228432,0.0799999999999272,0.0859999999999976
"folded_normal","L-FN3",14,"id=14 (mu*=2.25, sigma*=2)",2.25,2,200,0.1,0.05,1891,0.02,"uniform",0.12,0.0265329983228432,0.0799999999999272,0.0859999999999976
"folded_normal","L-FN3",14,"id=14 (mu*=2.25, sigma*=2)",2.25,2,200,0.1,0.05,1891,0.05,"uniform",0.0266666666666667,0.01315435429951,0.0799999999999272,0.0859999999999976
"folded_normal","L-FN3",14,"id=14 (mu*=2.25, sigma*=2)",2.25,2,400,0.1,0.05,1891,0,"uniform",0.00666666666666667,0.0066444072834338,0.139999999999418,0.141333333333338
"folded_normal","L-FN3",14,"id=14 (mu*=2.25, sigma*=2)",2.25,2,400,0.1,0.05,1891,1e-04,"uniform",0.166666666666667,0.0304290309725092,0.139999999999418,0.141333333333338
"folded_normal","L-FN3",14,"id=14 (mu*=2.25, sigma*=2)",2.25,2,400,0.1,0.05,1891,5e-04,"uniform",0.386666666666667,0.0397622564379467,0.139999999999418,0.141333333333338
"folded_normal","L-FN3",14,"id=14 (mu*=2.25, sigma*=2)",2.25,2,400,0.1,0.05,1891,0.001,"uniform",0.326666666666667,0.0382932157225059,0.139999999999418,0.141333333333338
"folded_normal","L-FN3",14,"id=14 (mu*=2.25, sigma*=2)",2.25,2,400,0.1,0.05,1891,0.002,"uniform",0.273333333333333,0.0363888464800431,0.139999999999418,0.141333333333338
"folded_normal","L-FN3",14,"id=14 (mu*=2.25, sigma*=2)",2.25,2,400,0.1,0.05,1891,0.005,"uniform",0.16,0.0299332590941915,0.139999999999418,0.141333333333338
"folded_normal","L-FN3",14,"id=14 (mu*=2.25, sigma*=2)",2.25,2,400,0.1,0.05,1891,0.01,"uniform",0.126666666666667,0.027156610272298,0.139999999999418,0.141333333333338
"folded_normal","L-FN3",14,"id=14 (mu*=2.25, sigma*=2)",2.25,2,400,0.1,0.05,1891,0.02,"uniform",0.0866666666666667,0.022971802360801,0.139999999999418,0.141333333333338
"folded_normal","L-FN3",14,"id=14 (mu*=2.25, sigma*=2)",2.25,2,400,0.1,0.05,1891,0.05,"uniform",0.0133333333333333,0.00936502555809132,0.139999999999418,0.141333333333338
"folded_normal","L-FN3",14,"id=14 (mu*=2.25, sigma*=2)",2.25,2,800,0.1,0.05,1891,0,"uniform",0,0,0.25,0.249066666666646
"folded_normal","L-FN3",14,"id=14 (mu*=2.25, sigma*=2)",2.25,2,800,0.1,0.05,1891,1e-04,"uniform",0.22,0.0338230690505755,0.25,0.249066666666646
"folded_normal","L-FN3",14,"id=14 (mu*=2.25, sigma*=2)",2.25,2,800,0.1,0.05,1891,5e-04,"uniform",0.46,0.0406939798987516,0.25,0.249066666666646
"folded_normal","L-FN3",14,"id=14 (mu*=2.25, sigma*=2)",2.25,2,800,0.1,0.05,1891,0.001,"uniform",0.46,0.0406939798987516,0.25,0.249066666666646
"folded_normal","L-FN3",14,"id=14 (mu*=2.25, sigma*=2)",2.25,2,800,0.1,0.05,1891,0.002,"uniform",0.386666666666667,0.0397622564379467,0.25,0.249066666666646
"folded_normal","L-FN3",14,"id=14 (mu*=2.25, sigma*=2)",2.25,2,800,0.1,0.05,1891,0.005,"uniform",0.246666666666667,0.035196801201456,0.25,0.249066666666646
"folded_normal","L-FN3",14,"id=14 (mu*=2.25, sigma*=2)",2.25,2,800,0.1,0.05,1891,0.01,"uniform",0.146666666666667,0.0288854698831501,0.25,0.249066666666646
"folded_normal","L-FN3",14,"id=14 (mu*=2.25, sigma*=2)",2.25,2,800,0.1,0.05,1891,0.02,"uniform",0.0733333333333333,0.0212846667119088,0.25,0.249066666666646
"folded_normal","L-FN3",14,"id=14 (mu*=2.25, sigma*=2)",2.25,2,800,0.1,0.05,1891,0.05,"uniform",0.0266666666666667,0.01315435429951,0.25,0.249066666666646
"folded_normal","L-FN3",15,"id=15 (mu*=3, sigma*=2)",3,2,100,0.1,0.05,1891,0,"uniform",0,0,0.0300000000006548,0.0309333333333295
"folded_normal","L-FN3",15,"id=15 (mu*=3, sigma*=2)",3,2,100,0.1,0.05,1891,1e-04,"uniform",0.0733333333333333,0.0212846667119088,0.0300000000006548,0.0309333333333295
"folded_normal","L-FN3",15,"id=15 (mu*=3, sigma*=2)",3,2,100,0.1,0.05,1891,5e-04,"uniform",0.286666666666667,0.0369223409233388,0.0300000000006548,0.0309333333333295
"folded_normal","L-FN3",15,"id=15 (mu*=3, sigma*=2)",3,2,100,0.1,0.05,1891,0.001,"uniform",0.353333333333333,0.03902895411434,0.0300000000006548,0.0309333333333295
"folded_normal","L-FN3",15,"id=15 (mu*=3, sigma*=2)",3,2,100,0.1,0.05,1891,0.002,"uniform",0.433333333333333,0.0404603143467403,0.0300000000006548,0.0309333333333295
"folded_normal","L-FN3",15,"id=15 (mu*=3, sigma*=2)",3,2,100,0.1,0.05,1891,0.005,"uniform",0.426666666666667,0.0403833482368019,0.0300000000006548,0.0309333333333295
"folded_normal","L-FN3",15,"id=15 (mu*=3, sigma*=2)",3,2,100,0.1,0.05,1891,0.01,"uniform",0.3,0.0374165738677394,0.0300000000006548,0.0309333333333295
"folded_normal","L-FN3",15,"id=15 (mu*=3, sigma*=2)",3,2,100,0.1,0.05,1891,0.02,"uniform",0.186666666666667,0.0318142758545303,0.0300000000006548,0.0309333333333295
"folded_normal","L-FN3",15,"id=15 (mu*=3, sigma*=2)",3,2,100,0.1,0.05,1891,0.05,"uniform",0.0866666666666667,0.022971802360801,0.0300000000006548,0.0309333333333295
"folded_normal","L-FN3",15,"id=15 (mu*=3, sigma*=2)",3,2,200,0.1,0.05,1891,0,"uniform",0,0,0.0499999999992724,0.0477999999999884
"folded_normal","L-FN3",15,"id=15 (mu*=3, sigma*=2)",3,2,200,0.1,0.05,1891,1e-04,"uniform",0.146666666666667,0.0288854698831501,0.0499999999992724,0.0477999999999884
"folded_normal","L-FN3",15,"id=15 (mu*=3, sigma*=2)",3,2,200,0.1,0.05,1891,5e-04,"uniform",0.4,0.04,0.0499999999992724,0.0477999999999884
"folded_normal","L-FN3",15,"id=15 (mu*=3, sigma*=2)",3,2,200,0.1,0.05,1891,0.001,"uniform",0.486666666666667,0.0408103109701639,0.0499999999992724,0.0477999999999884
"folded_normal","L-FN3",15,"id=15 (mu*=3, sigma*=2)",3,2,200,0.1,0.05,1891,0.002,"uniform",0.546666666666667,0.0406466252983953,0.0499999999992724,0.0477999999999884
"folded_normal","L-FN3",15,"id=15 (mu*=3, sigma*=2)",3,2,200,0.1,0.05,1891,0.005,"uniform",0.453333333333333,0.0406466252983953,0.0499999999992724,0.0477999999999884
"folded_normal","L-FN3",15,"id=15 (mu*=3, sigma*=2)",3,2,200,0.1,0.05,1891,0.01,"uniform",0.346666666666667,0.0388577653233678,0.0499999999992724,0.0477999999999884
"folded_normal","L-FN3",15,"id=15 (mu*=3, sigma*=2)",3,2,200,0.1,0.05,1891,0.02,"uniform",0.113333333333333,0.0258829273059661,0.0499999999992724,0.0477999999999884
"folded_normal","L-FN3",15,"id=15 (mu*=3, sigma*=2)",3,2,200,0.1,0.05,1891,0.05,"uniform",0.1,0.0244948974278318,0.0499999999992724,0.0477999999999884
"folded_normal","L-FN3",15,"id=15 (mu*=3, sigma*=2)",3,2,400,0.1,0.05,1891,0,"uniform",0,0,0.0900000000001455,0.096933333333327
"folded_normal","L-FN3",15,"id=15 (mu*=3, sigma*=2)",3,2,400,0.1,0.05,1891,1e-04,"uniform",0.146666666666667,0.0288854698831501,0.0900000000001455,0.096933333333327
"folded_normal","L-FN3",15,"id=15 (mu*=3, sigma*=2)",3,2,400,0.1,0.05,1891,5e-04,"uniform",0.54,0.0406939798987516,0.0900000000001455,0.096933333333327
"folded_normal","L-FN3",15,"id=15 (mu*=3, sigma*=2)",3,2,400,0.1,0.05,1891,0.001,"uniform",0.626666666666667,0.0394930842515966,0.0900000000001455,0.096933333333327
"folded_normal","L-FN3",15,"id=15 (mu*=3, sigma*=2)",3,2,400,0.1,0.05,1891,0.002,"uniform",0.58,0.0402988833592198,0.0900000000001455,0.096933333333327
"folded_normal","L-FN3",15,"id=15 (mu*=3, sigma*=2)",3,2,400,0.1,0.05,1891,0.005,"uniform",0.566666666666667,0.0404603143467403,0.0900000000001455,0.096933333333327
"folded_normal","L-FN3",15,"id=15 (mu*=3, sigma*=2)",3,2,400,0.1,0.05,1891,0.01,"uniform",0.326666666666667,0.0382932157225059,0.0900000000001455,0.096933333333327
"folded_normal","L-FN3",15,"id=15 (mu*=3, sigma*=2)",3,2,400,0.1,0.05,1891,0.02,"uniform",0.153333333333333,0.0294190666317183,0.0900000000001455,0.096933333333327
"folded_normal","L-FN3",15,"id=15 (mu*=3, sigma*=2)",3,2,400,0.1,0.05,1891,0.05,"uniform",0.0333333333333333,0.0146565621758588,0.0900000000001455,0.096933333333327
"folded_normal","L-FN3",15,"id=15 (mu*=3, sigma*=2)",3,2,800,0.1,0.05,1891,0,"uniform",0,0,0.170000000000073,0.175333333333353
"folded_normal","L-FN3",15,"id=15 (mu*=3, sigma*=2)",3,2,800,0.1,0.05,1891,1e-04,"uniform",0.186666666666667,0.0318142758545303,0.170000000000073,0.175333333333353
"folded_normal","L-FN3",15,"id=15 (mu*=3, sigma*=2)",3,2,800,0.1,0.05,1891,5e-04,"uniform",0.62,0.0396316371938716,0.170000000000073,0.175333333333353
"folded_normal","L-FN3",15,"id=15 (mu*=3, sigma*=2)",3,2,800,0.1,0.05,1891,0.001,"uniform",0.68,0.0380876182855619,0.170000000000073,0.175333333333353
"folded_normal","L-FN3",15,"id=15 (mu*=3, sigma*=2)",3,2,800,0.1,0.05,1891,0.002,"uniform",0.733333333333333,0.0361068373539376,0.170000000000073,0.175333333333353
"folded_normal","L-FN3",15,"id=15 (mu*=3, sigma*=2)",3,2,800,0.1,0.05,1891,0.005,"uniform",0.42,0.0402988833592198,0.170000000000073,0.175333333333353
"folded_normal","L-FN3",15,"id=15 (mu*=3, sigma*=2)",3,2,800,0.1,0.05,1891,0.01,"uniform",0.3,0.0374165738677394,0.170000000000073,0.175333333333353
"folded_normal","L-FN3",15,"id=15 (mu*=3, sigma*=2)",3,2,800,0.1,0.05,1891,0.02,"uniform",0.16,0.0299332590941915,0.170000000000073,0.175333333333353
"folded_normal","L-FN3",15,"id=15 (mu*=3, sigma*=2)",3,2,800,0.1,0.05,1891,0.05,"uniform",0.0733333333333333,0.0212846667119088,0.170000000000073,0.175333333333353
